Sweep,Value,Model,MaxReal,DominantFrequencyHz,DominantSigma,Sigma,Omega,FrequencyHz,DampingRatio,Stable
XR,17.0769230769231,GFM-MWT-TypeA,0.169118012654619,2.00122446421126,0.169118012654619,0.169118012654619,12.5740641499006,2.00122446421126,-0.0134485331351792,0
XR,17.5641025641026,GFM-MWT-TypeA,0.169075744244928,2.00122560515042,0.169075744244928,0.169075744244928,12.5740713186327,2.00122560515042,-0.0134451648277853,0
XR,18.0512820512821,GFM-MWT-TypeA,0.169035755261632,2.00122667475678,0.169035755261632,0.169035755261632,12.5740780391677,2.00122667475678,-0.0134419782334885,0
XR,18.5384615384615,GFM-MWT-TypeA,0.168997866223406,2.00122767940157,0.168997866223406,0.168997866223406,12.5740843515371,2.00122767940157,-0.013438959038908,0
XR,19.025641025641,GFM-MWT-TypeA,0.168961916824537,2.00122862478154,0.168961916824537,0.168961916824537,12.5740902915346,2.00122862478154,-0.0134360944598788,0
XR,19.5128205128205,GFM-MWT-TypeA,0.168927761489629,2.00122951587059,0.168927761489629,0.168927761489629,12.5740958904122,2.00122951587059,-0.0134333728883285,0
XR,20,GFM-MWT-TypeA,0.168895269206105,2.00123035715219,0.168895269206105,0.168895269206105,12.5741011763404,2.00123035715219,-0.0134307838773864,0
XR,1,GFM-MWT-TypeC,0.186024955892561,1.99918045045653,0.186024955892561,0.186024955892561,12.5612212327091,1.99918045045653,-0.0148078404387249,0
XR,1.48717948717949,GFM-MWT-TypeC,0.182041903268388,2.00009583089081,0.182041903268388,0.182041903268388,12.5669727376043,2.00009583089081,-0.0144842207061919,0
XR,1.97435897435897,GFM-MWT-TypeC,0.179142475104629,2.0005150809788,0.179142475104629,0.179142475104629,12.5696069635972,2.0005150809788,-0.014250587519604,0
XR,2.46153846153846,GFM-MWT-TypeC,0.177089948000143,2.00073614506587,0.177089948000143,0.177089948000143,12.570995950221,2.00073614506587,-0.0140857876077231,0
XR,2.94871794871795,GFM-MWT-TypeC,0.175598607617893,2.00086627915991,0.175598607617893,0.175598607617893,12.5718136068486,2.00086627915991,-0.0139662809523289,0
XR,3.43589743589744,GFM-MWT-TypeC,0.174478798707844,2.0009495137405,0.174478798707844,0.174478798707844,12.5723365851425,2.0009495137405,-0.0138766567184306,0
XR,3.92307692307692,GFM-MWT-TypeC,0.173612212817359,2.00100622002834,0.173612212817359,0.173612212817359,12.572692881257,2.00100622002834,-0.0138073573164838,0
