Model,Parameter,Value,Sigma,FrequencyHz,DampingRatio,MaxReal,Stable
GFM-MWT+AD,K_damp,-7333333.33333333,-0.238688841032801,1.98005192805973,0.0191820824245214,-0.0154037161899953,1
GFM-MWT+AD,K_damp,-7166666.66666667,-0.234992075334736,1.98050108920134,0.0188808194471089,-0.0154007929256226,1
GFM-MWT+AD,K_damp,-7000000,-0.23130224291758,1.98094716295671,0.0185802736456388,-0.0153978707712703,1
GFM-MWT+AD,K_damp,-6833333.33333333,-0.22761941155578,1.98139019069101,0.0182804483049953,-0.0153949497280025,1
GFM-MWT+AD,K_damp,-6666666.66666667,-0.223943644671566,1.98183021315804,0.0179813463941306,-0.0153920297945509,1
GFM-MWT+AD,K_damp,-6500000,-0.220275001502647,1.98226727050573,0.0176829705792291,-0.0153891109687964,1
GFM-MWT+AD,K_damp,-6333333.33333333,-0.216613537263117,1.98270140227976,0.0173853232363296,-0.0153861932523538,1
GFM-MWT+AD,K_damp,-6166666.66666667,-0.212959303313475,1.98313264742692,0.0170884064646647,-0.0153832766432343,1
GFM-MWT+AD,K_damp,-6000000,-0.209312347311585,1.98356104430152,0.0167922220984306,-0.0153803611420005,1
GFM-MWT+AD,K_damp,-5833333.33333333,-0.205672713364513,1.98398663067029,0.0164967717186295,-0.0153774467464477,1
GFM-MWT+AD,K_damp,-5666666.66666667,-0.202040442168992,1.98440944371723,0.0162020566639895,-0.0153745334580528,1
GFM-MWT+AD,K_damp,-5500000,-0.198415571157221,1.98482952005066,0.0159080780422827,-0.0153716212729676,1
GFM-MWT+AD,K_damp,-5333333.33333333,-0.194798134622232,1.985246895708,0.0156148367400179,-0.0153687101936591,1
GFM-MWT+AD,K_damp,-5166666.66666667,-0.191188163855449,1.98566160616368,0.0153223334330758,-0.0153658002184994,1
GFM-MWT+AD,K_damp,-5000000,-0.187585687267205,1.98607368633412,0.015030568595997,-0.01536289134685,1
GFM-MWT+AD,K_damp,-4833333.33333333,-0.183990731935351,1.98648317032004,0.0147395426275909,-0.0153599804043646,1
GFM-MWT+AD,K_damp,-4666666.66666667,-0.180403317948887,1.98689009248521,0.0144492553895003,-0.015357073738548,1
GFM-MWT+AD,K_damp,-4500000,-0.176823467264192,1.98729448583883,0.0141597069273601,-0.0153541681732358,1
GFM-MWT+AD,K_damp,-4333333.33333333,-0.173251197921967,1.98769638313727,0.0138708969989114,-0.01535126371286,1
GFM-MWT+AD,K_damp,-4166666.66666667,-0.169686525030434,1.98809581672157,0.0135828251537679,-0.0153483615834796,1
GFM-MWT+AD,K_damp,-4000000,-0.166129463339844,1.98849281808744,0.0132954909420717,-0.0153454593193459,1
GFM-MWT+AD,K_damp,-3833333.33333333,-0.162580023571007,1.98888741855836,0.0130088936156373,-0.0153425581529877,1
GFM-MWT+AD,K_damp,-3666666.66666667,-0.159038215047069,1.98927964884373,0.0127230323413218,-0.0153396580863997,1
GFM-MWT+AD,K_damp,-3500000,-0.155504045145169,1.98966953915905,0.0124379061559422,-0.0153367591166742,1
GFM-MWT+AD,K_damp,-3333333.33333333,-0.151977519374653,1.99005711923392,0.0121535139721298,-0.0153338612442197,1
GFM-MWT+AD,K_damp,-3166666.66666667,-0.148458641462706,1.99044241831954,0.011869854584784,-0.015330964468323,1
GFM-MWT+AD,K_damp,-3000000,-0.144947413429937,1.99082546519571,0.0115869266767249,-0.0153280687882305,1
GFM-MWT+AD,K_damp,-2833333.33333333,-0.141443835667783,1.99120628817815,0.0113047288244918,-0.0153251742037814,1
GFM-MWT+AD,K_damp,-2666666.66666667,-0.137947907010791,1.9915849151262,0.0110232595037313,-0.0153222807124765,1
GFM-MWT+AD,K_damp,-2500000,-0.134459624804242,1.99196137344966,0.0107425170942204,-0.0153193883166427,1
GFM-MWT+AD,K_damp,-2333333.33333333,-0.13097898450498,1.99233569019926,0.0104624998471695,-0.0153164991950914,1
GFM-MWT+AD,K_damp,-2166666.66666667,-0.127505981661011,1.99270789173576,0.0101832060447504,-0.0153136089825568,1
GFM-MWT+AD,K_damp,-2000000,-0.124040609034631,1.99307800425381,0.00990463376718055,-0.0153107198637154,1
GFM-MWT+AD,K_damp,-1833333.33333333,-0.120582858664852,1.99344605343823,0.00962678105897912,-0.0153078318374097,1
GFM-MWT+AD,K_damp,-1666666.66666667,-0.117132721412194,1.99381206455994,0.00934964589175777,-0.0153049449008337,1
GFM-MWT+AD,K_damp,-1500000,-0.113690187013885,1.99417606248319,0.00907322616826538,-0.0153020590540148,1
GFM-MWT+AD,K_damp,-1333333.33333333,-0.110255244135459,1.99453807167252,0.00879751972615214,-0.015299174297485,1
GFM-MWT+AD,K_damp,-1166666.66666667,-0.106827880649834,1.99489811615447,0.00852252436007564,-0.0152962882530728,1
GFM-MWT+AD,K_damp,-1000000,-0.103408082693121,1.99525621971869,0.00824823774519942,-0.0152934058764649,1
GFM-MWT+AD,K_damp,-833333.333333334,-0.0999958363722213,1.99561240560477,0.00797465757445962,-0.0152905243854314,1
GFM-MWT+AD,K_damp,-666666.666666666,-0.0965911265117614,1.99596669675306,0.00770178145720084,-0.0152876439834528,1
GFM-MWT+AD,K_damp,-500000,-0.0931939371707133,1.9963191157154,0.00742960696046492,-0.01528476299581,1
GFM-MWT+AD,K_damp,-333333.333333334,-0.0898042514899653,1.9966696847333,0.00715813159624026,-0.0152818847636445,1
GFM-MWT+AD,K_damp,-166666.666666666,-0.0864220520851484,1.99701842564111,0.00688735285284456,-0.0152790095855406,1
GFM-MWT+AD,K_damp,0,-0.083047320628821,1.99736535993297,0.00661726816106704,-0.0152761334891671,1
GFM-MWT+AD,K_damp,166666.666666666,-0.0796800382411935,1.99771050878014,0.00634787492497017,-0.0152732585486853,1
GFM-MWT+AD,K_damp,333333.333333334,-0.0763201851423242,1.99805389302944,0.0060791704939093,-0.015270382693888,1
GFM-MWT+AD,K_damp,500000,-0.0729677415130311,1.99839553315134,0.0058111522309864,-0.0152675098847884,1
GFM-MWT+AD,K_damp,666666.666666666,-0.0696226867145368,1.99873544930498,0.00554381745038688,-0.0152646398214638,1
GFM-MWT+AD,K_damp,833333.333333334,-0.0662849989399945,1.99907366139584,0.0052771633892349,-0.0152617691729757,1
GFM-MWT+AD,K_damp,1000000,-0.0629546565956995,1.99941018894824,0.00501118731766747,-0.0152588996075514,1
GFM-MWT+AD,K_damp,1166666.66666667,-0.0596316372810179,1.99974505120851,0.00474588645704691,-0.0152560309215722,1
GFM-MWT+AD,K_damp,1333333.33333333,-0.056315918869297,2.00007826704285,0.00448125806597682,-0.0152531658806582,1
GFM-MWT+AD,K_damp,1500000,-0.0530074771340365,2.00040985520882,0.00421729925051174,-0.0152502995527936,1
GFM-MWT+AD,K_damp,1666666.66666667,-0.0497062888940107,2.00073983400699,0.00395400721500422,-0.0152474343036404,1
GFM-MWT+AD,K_damp,1833333.33333333,-0.0464123301359847,2.00106822150405,0.00369137911193177,-0.0152445701335863,1
GFM-MWT+AD,K_damp,2000000,-0.0431255764831702,2.00139503548692,0.00342941207904281,-0.0152417070415875,1
GFM-MWT+AD,K_damp,2166666.66666667,-0.0398460032160841,2.00172029346726,0.00316810324076504,-0.0152388450249519,1
GFM-MWT+AD,K_damp,2333333.33333333,-0.0365735852956094,2.00204401268726,0.00290744970979061,-0.0152359840847958,1
GFM-MWT+AD,K_damp,2500000,-0.0333082967342597,2.00236621020915,0.00264744853674908,-0.0152331220640748,1
GFM-MWT+AD,K_damp,2666666.66666667,-0.0300501131772508,2.00268690258268,0.0023880969155859,-0.0152302632751538,1
GFM-MWT+AD,K_damp,2833333.33333333,-0.0267990081313809,2.00300610634898,0.0021293918828714,-0.0152274055615287,1
GFM-MWT+AD,K_damp,3000000,-0.0235549554738476,2.00332383771816,0.00187133051746808,-0.0152245489209056,1
GFM-MWT+AD,K_damp,3166666.66666667,-0.0203179288564356,2.00364011265307,0.00161390989282534,-0.0152216933529603,1
GFM-MWT+AD,K_damp,3333333.33333333,-0.0170879017226089,2.00395494687433,0.00135712707811571,-0.0152188388585869,1
GFM-MWT+AD,K_damp,3500000,-0.0138648473217995,2.00426835586567,0.00110097913915269,-0.0138648473217995,1
GFM-MWT+AD,K_damp,3666666.66666667,-0.0106487387277274,2.00458035487643,0.000845463139634663,-0.0106487387277274,1
GFM-MWT+AD,K_damp,3833333.33333333,-0.00743954884847553,2.0048909589272,0.000590576141735428,-0.00743954884847553,1
GFM-MWT+AD,K_damp,4000000,-0.00423725044454548,2.0052001828133,0.000336315207333946,-0.00423725044454548,1
GFM-MWT+AD,K_damp,4166666.66666667,-0.00104181614274879,2.0055080411085,8.26773989163617e-05,-0.00104181614274879,1
GFM-MWT+AD,K_damp,4333333.33333333,0.00214678223427922,2.00581454826627,-0.000170340273813347,0.00214678223427922,0
GFM-MWT+AD,K_damp,4500000,0.0053285709616131,2.00611971824116,-0.000422740639387756,0.0053285709616131,0
GFM-MWT+AD,K_damp,4666666.66666667,0.00850357840140437,2.00642356506034,-0.000674526681322206,0.00850357840140437,0
GFM-MWT+AD,K_damp,4833333.33333333,0.0116718323464039,2.00672610245203,-0.000925701327489202,0.0116718323464039,0
GFM-MWT+AD,K_damp,5000000,0.01483335919375,2.00702734371683,-0.00117626738495819,0.01483335919375,0
