Sweep,Value,Model,MaxReal,DominantFrequencyHz,DominantSigma,Sigma,Omega,FrequencyHz,DampingRatio,Stable
SCR,11.5969176673348,GFM-MWT,1103.67213644754,2300.05041455255,1103.67213644754,0.219793034201235,12.5807469030429,2.00228805740733,-0.0174679214836135,0
SCR,12.5228251667119,GFM-MWT,1082.8317556709,2310.42145763478,1082.8317556709,0.224647277355819,12.5816621596183,2.00243372501551,-0.0178522895968145,0
SCR,13.5226578867378,GFM-MWT,1061.7148600253,2320.75071065555,1061.7148600253,0.22954914904754,12.582613088446,2.00258507003897,-0.018240325572185,0
SCR,14.6023180781789,GFM-MWT,1040.38976821595,2331.00891614123,1040.38976821595,0.234484775535416,12.5835978442183,2.00274179878786,-0.0186309256491972,0
SCR,15.7681792323853,GFM-MWT,1018.92694897365,2341.16761790015,1018.92694897365,0.239439796871333,12.584614160162,2.00290355049404,-0.0190229487019852,0
SCR,17.0271237055285,GFM-MWT,997.398079198318,2351.19946629522,997.398079198318,0.244399547147325,12.5856593681085,2.00306990050528,-0.019415230645429,0
SCR,18.3865833467897,GFM-MWT,975.875083925503,2361.0784979719,975.875083925503,0.249349251978338,12.5867304333679,2.0032403658357,-0.0198066001706064,0
SCR,19.8545833703362,GFM-MWT,954.42918481559,2370.78038433817,954.42918481559,0.254274213610856,12.5878239933429,2.00341441131129,-0.020195893469902,0
SCR,21.439789730073,GFM-MWT,933.129982903326,2380.28264426208,933.129982903326,0.2591599982045,12.5889364058412,2.00359145725914,-0.0205819690947585,0
SCR,23.1515602768328,GFM-MWT,912.044599196754,2389.56481774349,912.044599196754,0.263992614159506,12.5900638051418,2.00377088843067,-0.0209637220623911,0
SCR,25,GFM-MWT,891.236893703994,2398.60859865442,891.236893703994,0.268758677219423,12.5912021604072,2.00395206329815,-0.0213400968797391,0
SCR,1.25,GFM-MWT+AD,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
SCR,1.34980103398349,GFM-MWT+AD,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
SCR,1.45757026507431,GFM-MWT+AD,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
SCR,1.57394388072072,GFM-MWT+AD,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
SCR,1.69960886210304,GFM-MWT+AD,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
SCR,1.83530703954735,GFM-MWT+AD,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
SCR,1.98183947172655,GFM-MWT+AD,1423.33443166048,2105.79389360462,1423.33443166048,0.0364130659340735,12.474632000496,1.98539934613128,-0.00291895671207146,0
SCR,2.14007117450063,GFM-MWT+AD,1416.23441093461,2111.29431718734,1416.23441093461,0.0204537225745955,12.4600466173611,1.98307801030846,-0.00164154241511012,0
SCR,2.31093622731136,GFM-MWT+AD,1408.62888411116,2117.0829962968,1408.62888411116,0.00618313281140589,12.4465215001376,1.98092542104646,-0.000496775910312068,0
