Index,VoltageScale,Kpv,Kiv,Kdamp,ZetaDamp,AlphaLead,MaxReal,DominantFrequencyHz,TorsionSigma,TorsionFrequencyHz,TorsionDampingRatio,Stable
10012,31.623,3.47853,8348.472,-6400000,0.5,0.25,0.00247285588490244,1.97780278377649,0.00247285588490244,1.97780278377649,-0.000198992150821226,0
13537,36.517,4.01687,9640.488,-6400000,0.5,0.25,0.00247886440780701,1.97780390363497,0.00247886440780701,1.97780390363497,-0.000199475547187877,0
17062,42.17,4.6387,11132.88,-6400000,0.5,0.25,0.00248405920335334,1.97780487253893,0.00248405920335334,1.97780487253893,-0.000199893477226851,0
6538,27.384,3.01224,7229.376,-6000000,0.5,0.35,0.00258490810001605,1.98175353640815,0.00258490810001605,1.98175353640815,-0.000207594377975342,0
10063,31.623,3.47853,8348.472,-6000000,0.5,0.35,0.00259187898799618,1.98175458985095,0.00259187898799618,1.98175458985095,-0.000208154100417643,0
13588,36.517,4.01687,9640.488,-6000000,0.5,0.35,0.00259790167221785,1.98175550075433,0.00259790167221785,1.98175550075433,-0.000208637686961739,0
17113,42.17,4.6387,11132.88,-6000000,0.5,0.35,0.00260310918382164,1.98175628894284,0.00260310918382164,1.98175628894284,-0.000209055819462456,0
6554,27.384,3.01224,7229.376,-5800000,0.2,0.5,0.00314010654301701,1.98557793369256,0.00314010654301701,1.98557793369256,-0.000251696724588713,0
10079,31.623,3.47853,8348.472,-5800000,0.2,0.5,0.00314713913537001,1.98557880763235,0.00314713913537001,1.98557880763235,-0.000252260314287123,0
13604,36.517,4.01687,9640.488,-5800000,0.2,0.5,0.00315321562221516,1.98557956340706,0.00315321562221516,1.98557956340706,-0.000252747281513928,0
17129,42.17,4.6387,11132.88,-5800000,0.2,0.5,0.00315846984407549,1.98558021739108,0.00315846984407549,1.98558021739108,-0.000253168352393318,0
6411,27.384,3.01224,7229.376,-7000000,0.5,0.15,0.00352732675072959,1.97291664981592,0.00352732675072959,1.97291664981592,-0.000284549002921059,0
9936,31.623,3.47853,8348.472,-7000000,0.5,0.15,0.003534172474628,1.97291824192528,0.003534172474628,1.97291824192528,-0.000285101016485866,0
13461,36.517,4.01687,9640.488,-7000000,0.5,0.15,0.00354008584490486,1.97291961842218,0.00354008584490486,1.97291961842218,-0.000285577847647935,0
16986,42.17,4.6387,11132.88,-7000000,0.5,0.15,0.00354519786027429,1.97292080930228,0.00354519786027429,1.97292080930228,-0.000285990059999668,0
6533,27.384,3.01224,7229.376,-6000000,0.35,0.35,0.00362040715684087,1.9815908244613,0.00362040715684087,1.9815908244613,-0.000290779339278223,0
10058,31.623,3.47853,8348.472,-6000000,0.35,0.35,0.00362731451652976,1.98159190736896,0.00362731451652976,1.98159190736896,-0.000291333956708418,0
13583,36.517,4.01687,9640.488,-6000000,0.35,0.35,0.00363328223154435,1.98159284373809,0.00363328223154435,1.98159284373809,-0.00029181312599353,0
17108,42.17,4.6387,11132.88,-6000000,0.35,0.35,0.00363844207693176,1.98159365393114,0.00363844207693176,1.98159365393114,-0.000292227428071746,0
6482,27.384,3.01224,7229.376,-6400000,0.35,0.25,0.00398085526581293,1.97760759177651,0.00398085526581293,1.97760759177651,-0.000320373345757495,0
10007,31.623,3.47853,8348.472,-6400000,0.35,0.25,0.00398768431980956,1.97760892194175,0.00398768431980956,1.97760892194175,-0.000320922722012368,0
13532,36.517,4.01687,9640.488,-6400000,0.35,0.25,0.00399358382456494,1.97761007201591,0.00399358382456494,1.97761007201591,-0.000321397318155832,0
17057,42.17,4.6387,11132.88,-6400000,0.35,0.25,0.00399868432595418,1.97761106706743,0.00399868432595418,1.97761106706743,-0.000321807636488421,0
6452,27.384,3.01224,7229.376,-6600000,0.2,0.25,0.00412780539895441,1.97634586865695,0.00412780539895441,1.97634586865695,-0.00033241175418105,0
9977,31.623,3.47853,8348.472,-6600000,0.2,0.25,0.00413446387391514,1.97634733870417,0.00413446387391514,1.97634733870417,-0.000332947712788052,0
13502,36.517,4.01687,9640.488,-6600000,0.2,0.25,0.00414021568459216,1.97634860968347,0.00414021568459216,1.97634860968347,-0.000333410690713333,0
17027,42.17,4.6387,11132.88,-6600000,0.2,0.25,0.00414518815735399,1.97634970927357,0.00414518815735399,1.97634970927357,-0.000333810937121419,0
6599,27.384,3.01224,7229.376,-5600000,0.9,0.5,0.00507293825797184,1.98667264587084,0.00507293825797184,1.98667264587084,-0.000406399682786345,0
6351,27.384,3.01224,7229.376,-7400000,0.2,0.15,0.00507942423991026,1.97041047969685,0.00507942423991026,1.97041047969685,-0.000410277663529022,0
10124,31.623,3.47853,8348.472,-5600000,0.9,0.5,0.00507973001228168,1.986673382493,0.00507973001228168,1.986673382493,-0.000406943628081572,0
13649,36.517,4.01687,9640.488,-5600000,0.9,0.5,0.0050855985426228,1.98667401955416,0.0050855985426228,1.98667401955416,-0.000407413632784441,0
9876,31.623,3.47853,8348.472,-7400000,0.2,0.15,0.00508572271688601,1.97041232437461,0.00508572271688601,1.97041232437461,-0.00041078602243892,0
17174,42.17,4.6387,11132.88,-5600000,0.9,0.5,0.00509067322704898,1.98667457087081,0.00509067322704898,1.98667457087081,-0.000407820058833137,0
13401,36.517,4.01687,9640.488,-7400000,0.2,0.15,0.00509116261393801,1.97041391914155,0.00509116261393801,1.97041391914155,-0.000411225083069834,0
16926,42.17,4.6387,11132.88,-7400000,0.2,0.15,0.00509586472665655,1.97041529878979,0.00509586472665655,1.97041529878979,-0.000411604595422746,0
6446,27.384,3.01224,7229.376,-6800000,0.9,0.15,0.00522199930313836,1.97396519363741,0.00522199930313836,1.97396519363741,-0.000421034236536019,0
9971,31.623,3.47853,8348.472,-6800000,0.9,0.15,0.00522881231288446,1.97396669375461,0.00522881231288446,1.97396669375461,-0.000421583228721432,0
13496,36.517,4.01687,9640.488,-6800000,0.9,0.15,0.00523469760765505,1.97396799074313,0.00523469760765505,1.97396799074313,-0.000422057464737503,0
17021,42.17,4.6387,11132.88,-6800000,0.9,0.15,0.00523978547472163,1.97396911285004,0.00523978547472163,1.97396911285004,-0.000422467443484427,0
6522,27.384,3.01224,7229.376,-6200000,0.9,0.25,0.00527288195498501,1.9787297597258,0.00527288195498501,1.9787297597258,-0.000424113069445871,0
10047,31.623,3.47853,8348.472,-6200000,0.9,0.25,0.00527968757366623,1.97873097491842,0.00527968757366623,1.97873097491842,-0.000424660204046804,0
6594,27.384,3.01224,7229.376,-5600000,0.7,0.5,0.00528210976508497,1.98662948300869,0.00528210976508497,1.98662948300869,-0.000423165875160878,0
13572,36.517,4.01687,9640.488,-6200000,0.9,0.25,0.00528556705731548,1.97873202561947,0.00528556705731548,1.97873202561947,-0.00042513288171576,0
10119,31.623,3.47853,8348.472,-5600000,0.7,0.5,0.00528890113836866,1.9866302273008,0.00528890113836866,1.9866302273008,-0.000423709793885139,0
17097,42.17,4.6387,11132.88,-6200000,0.9,0.25,0.00529065040735338,1.97873293471384,0.00529065040735338,1.97873293471384,-0.000425541554137605,0
13644,36.517,4.01687,9640.488,-5600000,0.7,0.5,0.00529476936418855,1.98663087099879,0.00529476936418855,1.98663087099879,-0.000424179777598351,0
17169,42.17,4.6387,11132.88,-5600000,0.7,0.5,0.00529984375915571,1.98663142805381,0.00529984375915571,1.98663142805381,-0.000424586183397238,0
6589,27.384,3.01224,7229.376,-5600000,0.5,0.5,0.00566821586095745,1.98655186718594,0.00566821586095745,1.98655186718594,-0.00045411574430352,0
10114,31.623,3.47853,8348.472,-5600000,0.5,0.5,0.00567500467109138,1.98655262544951,0.00567500467109138,1.98655262544951,-0.000454659464113764,0
13639,36.517,4.01687,9640.488,-5600000,0.5,0.5,0.00568087065432338,1.98655328122137,0.00568087065432338,1.98655328122137,-0.000455129273704922,0
17164,42.17,4.6387,11132.88,-5600000,0.5,0.5,0.00568594307545409,1.98655384871788,0.00568594307545409,1.98655384871788,-0.000455535526151404,0
6406,27.384,3.01224,7229.376,-7000000,0.35,0.15,0.00577030745044427,1.9726925894323,0.00577030745044427,1.9726925894323,-0.000465542811535042,0
6517,27.384,3.01224,7229.376,-6200000,0.7,0.25,0.00577620207177348,1.97866215343114,0.00577620207177348,1.97866215343114,-0.000464612420671629,0
9931,31.623,3.47853,8348.472,-7000000,0.35,0.15,0.0057769322502168,1.97269422186161,0.0057769322502168,1.97269422186161,-0.00046607690815802,0
13456,36.517,4.01687,9640.488,-7000000,0.35,0.15,0.00578265454708282,1.97269563318141,0.00578265454708282,1.97269563318141,-0.000466538243265315,0
10042,31.623,3.47853,8348.472,-6200000,0.7,0.25,0.00578297130168084,1.97866338073536,0.00578297130168084,1.97866338073536,-0.000465156619266121,0
6600,27.384,3.01224,7229.376,-5600000,0.9,0.7,0.00578354906416145,1.99083748589972,0.00578354906416145,1.99083748589972,-0.000462358344318516,0
16981,42.17,4.6387,11132.88,-7000000,0.35,0.15,0.0057876012606364,1.97269685417717,0.0057876012606364,1.97269685417717,-0.000466937049607046,0
13567,36.517,4.01687,9640.488,-6200000,0.7,0.25,0.00578881931027564,1.97866444190515,0.00578881931027564,1.97866444190515,-0.000465626757376949,0
10125,31.623,3.47853,8348.472,-5600000,0.9,0.7,0.00579026664960747,1.9908379692717,0.00579026664960747,1.9908379692717,-0.000462895260487298,0
17092,42.17,4.6387,11132.88,-6200000,0.7,0.25,0.00579387543162618,1.97866536005551,0.00579387543162618,1.97866536005551,-0.000466033232845129,0
13650,36.517,4.01687,9640.488,-5600000,0.9,0.7,0.00579607165246177,1.99083838744492,0.00579607165246177,1.99083838744492,-0.000463359236386671,0
17175,42.17,4.6387,11132.88,-5600000,0.9,0.7,0.00580109177896637,1.9908387494285,0.00580109177896637,1.9908387494285,-0.000463760479311265,0
6595,27.384,3.01224,7229.376,-5600000,0.7,0.7,0.00589442009104901,1.99080804490487,0.00589442009104901,1.99080804490487,-0.000471228751758904,0
10120,31.623,3.47853,8348.472,-5600000,0.7,0.7,0.00590114899841199,1.99080853346274,0.00590114899841199,1.99080853346274,-0.000471766577607471,0
13645,36.517,4.01687,9640.488,-5600000,0.7,0.7,0.00590696373945315,1.99080895611399,0.00590696373945315,1.99080895611399,-0.000472231335953424,0
17170,42.17,4.6387,11132.88,-5600000,0.7,0.7,0.00591199232382539,1.99080932197665,0.00591199232382539,1.99080932197665,-0.000472633258433417,0
6441,27.384,3.01224,7229.376,-6800000,0.7,0.15,0.00596542365161516,1.97388342021617,0.00596542365161516,1.97388342021617,-0.000480994238180669,0
9966,31.623,3.47853,8348.472,-6800000,0.7,0.15,0.00597217082763904,1.97388493498192,0.00597217082763904,1.97388493498192,-0.000481537895731616,0
13491,36.517,4.01687,9640.488,-6800000,0.7,0.15,0.00597799919620672,1.97388624462875,0.00597799919620672,1.97388624462875,-0.000482007518893965,0
17016,42.17,4.6387,11132.88,-6800000,0.7,0.15,0.00598303775156393,1.97388737766532,0.00598303775156393,1.97388737766532,-0.000482413501823129,0
6590,27.384,3.01224,7229.376,-5600000,0.5,0.7,0.00609871719064792,1.99075485601199,0.00609871719064792,1.99075485601199,-0.000487574283244987,0
10115,31.623,3.47853,8348.472,-5600000,0.5,0.7,0.00610546569117165,1.99075535405235,0.00610546569117165,1.99075535405235,-0.000488113683528194,0
13640,36.517,4.01687,9640.488,-5600000,0.5,0.7,0.00611129738277461,1.99075578490387,0.00611129738277461,1.99075578490387,-0.000488579803941227,0
17165,42.17,4.6387,11132.88,-5600000,0.5,0.7,0.00611634055317015,1.99075615785291,0.00611634055317015,1.99075615785291,-0.000488982898509679,0
6573,27.384,3.01224,7229.376,-5800000,0.9,0.35,0.00614074380420071,1.98255867839004,0.00614074380420071,1.98255867839004,-0.000492963775852054,0
10098,31.623,3.47853,8348.472,-5800000,0.9,0.35,0.00614748770678719,1.98255966368284,0.00614748770678719,1.98255966368284,-0.000493504914334189,0
13623,36.517,4.01687,9640.488,-5800000,0.9,0.35,0.0061533143408623,1.98256051567048,0.0061533143408623,1.98256051567048,-0.000493972449528315,0
17148,42.17,4.6387,11132.88,-5800000,0.9,0.35,0.00615835231724893,1.98256125287489,0.00615835231724893,1.98256125287489,-0.000494376701549107,0
6584,27.384,3.01224,7229.376,-5600000,0.35,0.5,0.00627091536804725,1.98643576171338,0.00627091536804725,1.98643576171338,-0.000502431073684849,0
10109,31.623,3.47853,8348.472,-5600000,0.35,0.5,0.00627769547368207,1.98643654128332,0.00627769547368207,1.98643654128332,-0.000502974103988079,0
13634,36.517,4.01687,9640.488,-5600000,0.35,0.5,0.00628355389426927,1.98643721546995,0.00628355389426927,1.98643721546995,-0.000503443314459682,0
17159,42.17,4.6387,11132.88,-5600000,0.35,0.5,0.00628861974707962,1.98643779889396,0.00628861974707962,1.98643779889396,-0.000503849046513603,0
6585,27.384,3.01224,7229.376,-5600000,0.35,0.7,0.00641685235987899,1.99067463855427,0.00641685235987899,1.99067463855427,-0.000513028908887082,0
10110,31.623,3.47853,8348.472,-5600000,0.35,0.7,0.00642362840327493,1.99067515119138,0.00642362840327493,1.99067515119138,-0.000513570522809683,0
13635,36.517,4.01687,9640.488,-5600000,0.35,0.7,0.00642948386114278,1.99067559465738,0.00642948386114278,1.99067559465738,-0.000514038553334695,0
17160,42.17,4.6387,11132.88,-5600000,0.35,0.7,0.00643454757973916,1.99067597852119,0.00643454757973916,1.99067597852119,-0.000514443299367352,0
6528,27.384,3.01224,7229.376,-6000000,0.2,0.35,0.00643847955828769,1.98119972169615,0.00643847955828769,1.98119972169615,-0.000517219793346335,0
10053,31.623,3.47853,8348.472,-6000000,0.2,0.35,0.00644517450124105,1.98120087788818,0.00644517450124105,1.98120087788818,-0.000517757313212881,0
13578,36.517,4.01687,9640.488,-6000000,0.2,0.35,0.00645095848653827,1.98120187758524,0.00645095848653827,1.98120187758524,-0.000518221693895343,0
17103,42.17,4.6387,11132.88,-6000000,0.2,0.35,0.00645595930389548,1.98120274254294,0.00645595930389548,1.98120274254294,-0.000518623195581278,0
6568,27.384,3.01224,7229.376,-5800000,0.7,0.35,0.00648859000175983,1.98250359699985,0.00648859000175983,1.98250359699985,-0.000520902476007917,0
10093,31.623,3.47853,8348.472,-5800000,0.7,0.35,0.00649531637911344,1.98250459218177,0.00649531637911344,1.98250459218177,-0.000521442206094995,0
13618,36.517,4.01687,9640.488,-5800000,0.7,0.35,0.00650112788553853,1.98250545272869,0.00650112788553853,1.98250545272869,-0.000521908525554625,0
17143,42.17,4.6387,11132.88,-5800000,0.7,0.35,0.00650615278681815,1.98250619733938,0.00650615278681815,1.98250619733938,-0.000522311726781789,0
6512,27.384,3.01224,7229.376,-6200000,0.5,0.25,0.00670523024663805,1.97854239837492,0.00670523024663805,1.97854239837492,-0.000539372006365124,0
10037,31.623,3.47853,8348.472,-6200000,0.5,0.25,0.0067119287605874,1.97854364738623,0.0067119287605874,1.97854364738623,-0.000539910497118453,0
13562,36.517,4.01687,9640.488,-6200000,0.5,0.25,0.00671771563006662,1.97854472732079,0.00671771563006662,1.97854472732079,-0.000540375700355477,0
17087,42.17,4.6387,11132.88,-6200000,0.5,0.25,0.00672271878229973,1.97854566168164,0.00672271878229973,1.97854566168164,-0.000540777900400471,0
6563,27.384,3.01224,7229.376,-5800000,0.5,0.35,0.00713041343416043,1.98240528005203,0.00713041343416043,1.98240528005203,-0.000572456283186731,0
10088,31.623,3.47853,8348.472,-5800000,0.5,0.35,0.00713710489753333,1.98240629312125,0.00713710489753333,1.98240629312125,-0.000572993205922683,0
13613,36.517,4.01687,9640.488,-5800000,0.5,0.35,0.00714288615859274,1.98240716911535,0.00714288615859274,1.98240716911535,-0.0005734570934112,0
17138,42.17,4.6387,11132.88,-5800000,0.5,0.35,0.00714788491321666,1.98240792709648,0.00714788491321666,1.98240792709648,-0.000573858192213625,0
6580,27.384,3.01224,7229.376,-5600000,0.2,0.7,0.00727663667493661,1.99047225612965,0.00727663667493661,1.99047225612965,-0.000581828004037306,0
10105,31.623,3.47853,8348.472,-5600000,0.2,0.7,0.00728347030795851,1.99047280717107,0.00728347030795851,1.99047280717107,-0.000582374248782163,0
13630,36.517,4.01687,9640.488,-5600000,0.2,0.7,0.00728937540895314,1.99047328382857,0.00728937540895314,1.99047328382857,-0.000582846271164435,0
17155,42.17,4.6387,11132.88,-5600000,0.2,0.7,0.00729448203989702,1.99047369640665,0.00729448203989702,1.99047369640665,-0.000583254467803649,0
6436,27.384,3.01224,7229.376,-6800000,0.5,0.15,0.00733701456280842,1.97374039729883,0.00733701456280842,1.97374039729883,-0.000591628935821754,0
9961,31.623,3.47853,8348.472,-6800000,0.5,0.15,0.0073436354649037,1.97374193796233,0.0073436354649037,1.97374193796233,-0.000592162357755693,0
13486,36.517,4.01687,9640.488,-6800000,0.5,0.15,0.00734935461927301,1.97374326997345,0.00734935461927301,1.97374326997345,-0.000592623128138706,0
17011,42.17,4.6387,11132.88,-6800000,0.5,0.15,0.00735429873096309,1.97374442237036,0.00735429873096309,1.97374442237036,-0.000593021455528075,0
6579,27.384,3.01224,7229.376,-5600000,0.2,0.5,0.00790494497410321,1.98614871100962,0.00790494497410321,1.98614871100962,-0.000633442404446303,0
10104,31.623,3.47853,8348.472,-5600000,0.2,0.5,0.00791167553086947,1.98614954535998,0.00791167553086947,1.98614954535998,-0.000633981473734234,0
13629,36.517,4.01687,9640.488,-5600000,0.2,0.5,0.00791749103923006,1.98615026689814,0.00791749103923006,1.98615026689814,-0.000634447253649042,0
17154,42.17,4.6387,11132.88,-5600000,0.2,0.5,0.00792251960335333,1.98615089125922,0.00792251960335333,1.98615089125922,-0.000634850004634804,0
6477,27.384,3.01224,7229.376,-6400000,0.2,0.25,0.00808615270441371,1.9771583519641,0.00808615270441371,1.9771583519641,-0.000650909371824055,0
10002,31.623,3.47853,8348.472,-6400000,0.2,0.25,0.00809259074347546,1.97715976553206,0.00809259074347546,1.97715976553206,-0.000651427147373807,0
13527,36.517,4.01687,9640.488,-6400000,0.2,0.25,0.00809815214515971,1.97716098767624,0.00809815214515971,1.97716098767624,-0.000651874418927678,0
17052,42.17,4.6387,11132.88,-6400000,0.2,0.25,0.00810296001029753,1.97716204501974,0.00810296001029753,1.97716204501974,-0.0006522610871633,0
6558,27.384,3.01224,7229.376,-5800000,0.35,0.35,0.008131126571298,1.98226010851801,0.008131126571298,1.98226010851801,-0.00065284505569578,0
10083,31.623,3.47853,8348.472,-5800000,0.35,0.35,0.00813775713355724,1.98226114849583,0.00813775713355724,1.98226114849583,-0.000653377077997959,0
13608,36.517,4.01687,9640.488,-5800000,0.35,0.35,0.00814348569341095,1.98226204774091,0.00814348569341095,1.98226204774091,-0.000653836724838517,0
17133,42.17,4.6387,11132.88,-5800000,0.35,0.35,0.00814843875522098,1.98226282581422,0.00814843875522098,1.98226282581422,-0.000654234146926926,0
6507,27.384,3.01224,7229.376,-6200000,0.35,0.25,0.00815374478752873,1.97836798724963,0.00815374478752873,1.97836798724963,-0.000655949002827857,0
10032,31.623,3.47853,8348.472,-6200000,0.35,0.25,0.00816032446949178,1.97836926843231,0.00816032446949178,1.97836926843231,-0.00065647789693198,0
13557,36.517,4.01687,9640.488,-6200000,0.35,0.25,0.00816600854082139,1.97837037616039,0.00816600854082139,1.97837037616039,-0.000656934798367621,0
17082,42.17,4.6387,11132.88,-6200000,0.35,0.25,0.00817092278166343,1.97837133457185,0.00817092278166343,1.97837133457185,-0.0006573298180425,0
6376,27.384,3.01224,7229.376,-7200000,0.2,0.15,0.00842829464467393,1.971310670128,0.00842829464467393,1.971310670128,-0.000680463239156616,0
9901,31.623,3.47853,8348.472,-7200000,0.2,0.15,0.00843443161233837,1.97131245304381,0.00843443161233837,1.97131245304381,-0.000680958094678329,0
13426,36.517,4.01687,9640.488,-7200000,0.2,0.15,0.00843973203483697,1.97131399442402,0.00843973203483697,1.97131399442402,-0.000681385493987387,0
16951,42.17,4.6387,11132.88,-7200000,0.2,0.15,0.00844431360686754,1.97131532788771,0.00844431360686754,1.97131532788771,-0.0006817549278953,0
6471,27.384,3.01224,7229.376,-6600000,0.9,0.15,0.00912753231282999,1.97476550356212,0.00912753231282999,1.97476550356212,-0.000735627339112971,0
9996,31.623,3.47853,8348.472,-6600000,0.9,0.15,0.00913410962289892,1.97476695552307,0.00913410962289892,1.97476695552307,-0.000736156891450716,0
13521,36.517,4.01687,9640.488,-6600000,0.9,0.15,0.0091397912960447,1.97476821087429,0.0091397912960447,1.97476821087429,-0.0007366143332359,0
17046,42.17,4.6387,11132.88,-6600000,0.9,0.15,0.0091447031213549,1.9747692969572,0.0091447031213549,1.9747692969572,-0.000737009792400935,0
6431,27.384,3.01224,7229.376,-6800000,0.35,0.15,0.00947216139270918,1.97353689722657,0.00947216139270918,1.97353689722657,-0.000763877721110908,0
9956,31.623,3.47853,8348.472,-6800000,0.35,0.15,0.00947857443621414,1.97353847531711,0.00947857443621414,1.97353847531711,-0.000764394286268044,0
13481,36.517,4.01687,9640.488,-6800000,0.35,0.15,0.00948411382084474,1.97353983965677,0.00948411382084474,1.97353983965677,-0.000764840477807723,0
17006,42.17,4.6387,11132.88,-6800000,0.35,0.15,0.00948890241009767,1.9735410200112,0.00948890241009767,1.9735410200112,-0.000765226192718595,0
6547,27.384,3.01224,7229.376,-6000000,0.9,0.25,0.00956677529551703,1.97944908539645,0.00956677529551703,1.97944908539645,-0.000769203481171963,0
10072,31.623,3.47853,8348.472,-6000000,0.9,0.25,0.00957331915487589,1.97945025748894,0.00957331915487589,1.97945025748894,-0.000769729175140716,0
13597,36.517,4.01687,9640.488,-6000000,0.9,0.25,0.00957897248789646,1.9794512709261,0.00957897248789646,1.9794512709261,-0.000770183328792577,0
17122,42.17,4.6387,11132.88,-6000000,0.9,0.25,0.00958386030041587,1.97945214777461,0.00958386030041587,1.97945214777461,-0.000770575984658505,0
6466,27.384,3.01224,7229.376,-6600000,0.7,0.15,0.00983801045846733,1.97469140233969,0.00983801045846733,1.97469140233969,-0.000792917567061925,0
9991,31.623,3.47853,8348.472,-6600000,0.7,0.15,0.00984452536886526,1.97469286787211,0.00984452536886526,1.97469286787211,-0.00079344206238285,0
13516,36.517,4.01687,9640.488,-6600000,0.7,0.15,0.00985015308592793,1.97469413495225,0.00985015308592793,1.97469413495225,-0.000793895131429172,0
6624,27.384,3.01224,7229.376,-5400000,0.9,0.5,0.00985408249126352,1.98717597878253,0.00985408249126352,1.98717597878253,-0.000789223232582793,0
17041,42.17,4.6387,11132.88,-6600000,0.7,0.15,0.00985501817151824,1.97469523115917,0.00985501817151824,1.97469523115917,-0.000794286802712355,0
10149,31.623,3.47853,8348.472,-5400000,0.9,0.5,0.00986057936581008,1.98717668592861,0.00986057936581008,1.98717668592861,-0.000789743292345755,0
13674,36.517,4.01687,9640.488,-5400000,0.9,0.5,0.00986619308642428,1.98717729749541,0.00986619308642428,1.98717729749541,-0.000790192657165491,0
17199,42.17,4.6387,11132.88,-5400000,0.9,0.5,0.00987104742684597,1.98717782674969,0.00987104742684597,1.98717782674969,-0.000790581235040411,0
6542,27.384,3.01224,7229.376,-6000000,0.7,0.25,0.010050448166179,1.97938844551652,0.010050448166179,1.97938844551652,-0.000808117268368505,0
10067,31.623,3.47853,8348.472,-6000000,0.7,0.25,0.01005695729313,1.97938962873678,0.01005695729313,1.97938962873678,-0.000808640158111322,0
13592,36.517,4.01687,9640.488,-6000000,0.7,0.25,0.0100625805839924,1.97939065178824,0.0100625805839924,1.97939065178824,-0.000809091886211639,0
6619,27.384,3.01224,7229.376,-5400000,0.7,0.5,0.0100638399887715,1.98713775873058,0.0100638399887715,1.98713775873058,-0.000806038410446289,0
17117,42.17,4.6387,11132.88,-6000000,0.7,0.25,0.0100674424043982,1.97939153695689,0.0100674424043982,1.97939153695689,-0.000809482443508204,0
10144,31.623,3.47853,8348.472,-5400000,0.7,0.5,0.0100703354557617,1.98713847285112,0.0100703354557617,1.98713847285112,-0.000806558358641632,0
13669,36.517,4.01687,9640.488,-5400000,0.7,0.5,0.0100759479822362,1.98713909045132,0.0100759479822362,1.98713909045132,-0.000807007628817797,0
17194,42.17,4.6387,11132.88,-5400000,0.7,0.5,0.0100808012635178,1.98713962492164,0.0100808012635178,1.98713962492164,-0.000807396122721407,0
6614,27.384,3.01224,7229.376,-5400000,0.5,0.5,0.0104498040332353,1.98706913810958,0.0104498040332353,1.98706913810958,-0.000836980129070581,0
10139,31.623,3.47853,8348.472,-5400000,0.5,0.5,0.0104562952847975,1.98706986491161,0.0104562952847975,1.98706986491161,-0.00083749974108147,0
13664,36.517,4.01687,9640.488,-5400000,0.5,0.5,0.0104619041475822,1.98707049347217,0.0104619041475822,1.98707049347217,-0.000837948719052608,0
17189,42.17,4.6387,11132.88,-5400000,0.5,0.5,0.0104667542293355,1.98707103742059,0.0104667542293355,1.98707103742059,-0.00083833695775015,0
6625,27.384,3.01224,7229.376,-5400000,0.9,0.7,0.010542740237955,1.99118630557767,0.010542740237955,1.99118630557767,-0.000842677866029058,0
10150,31.623,3.47853,8348.472,-5400000,0.9,0.7,0.0105491638753628,1.99118676927991,0.0105491638753628,1.99118676927991,-0.000843191108594176,0
13675,36.517,4.01687,9640.488,-5400000,0.9,0.7,0.0105547148530734,1.99118717043383,0.0105547148530734,1.99118717043383,-0.000843634626091127,0
17200,42.17,4.6387,11132.88,-5400000,0.9,0.7,0.0105595152970355,1.99118751768488,0.0105595152970355,1.99118751768488,-0.000844018176414745,0
6620,27.384,3.01224,7229.376,-5400000,0.7,0.7,0.0106615534992039,1.99116026989751,0.0106615534992039,1.99116026989751,-0.000852185707976497,0
10145,31.623,3.47853,8348.472,-5400000,0.7,0.7,0.0106679865046017,1.99116073831348,0.0106679865046017,1.99116073831348,-0.000852699701796896,0
13670,36.517,4.01687,9640.488,-5400000,0.7,0.7,0.010673545534107,1.99116114353717,0.010673545534107,1.99116114353717,-0.000853143865006954,0
17195,42.17,4.6387,11132.88,-5400000,0.7,0.7,0.0106783529781133,1.99116149431419,0.0106783529781133,1.99116149431419,-0.000853527976682795,0
6598,27.384,3.01224,7229.376,-5600000,0.9,0.35,0.0107094589984003,1.98319135099901,0.0107094589984003,1.98319135099901,-0.000859454488375766,0
10123,31.623,3.47853,8348.472,-5600000,0.9,0.35,0.0107159226196354,1.98319229865791,0.0107159226196354,1.98319229865791,-0.000859972794977174,0
13648,36.517,4.01687,9640.488,-5600000,0.9,0.35,0.0107215070828167,1.98319311810423,0.0107215070828167,1.98319311810423,-0.00086042060271925,0
17173,42.17,4.6387,11132.88,-5600000,0.9,0.35,0.0107263356602884,1.98319382715036,0.0107263356602884,1.98319382715036,-0.000860807796865869,0
6553,27.384,3.01224,7229.376,-5800000,0.2,0.35,0.0108313135768645,1.98191268920536,0.0108313135768645,1.98191268920536,-0.000869794342223056,0
10078,31.623,3.47853,8348.472,-5800000,0.2,0.35,0.0108377448618959,1.98191379589839,0.0108377448618959,1.98191379589839,-0.000870310311710952,0
13603,36.517,4.01687,9640.488,-5800000,0.2,0.35,0.0108433010620708,1.98191475279942,0.0108433010620708,1.98191475279942,-0.000870756074030436,0
17128,42.17,4.6387,11132.88,-5800000,0.2,0.35,0.0108481049403159,1.98191558073136,0.0108481049403159,1.98191558073136,-0.000871141478524941,0
6615,27.384,3.01224,7229.376,-5400000,0.5,0.7,0.0108796783758403,1.99111330692463,0.0108796783758403,1.99111330692463,-0.000869641085706499,0
10140,31.623,3.47853,8348.472,-5400000,0.5,0.7,0.0108861275103409,1.9911137839441,0.0108861275103409,1.9911137839441,-0.000870156373000595,0
13665,36.517,4.01687,9640.488,-5400000,0.5,0.7,0.0108917004929695,1.99111419660721,0.0108917004929695,1.99111419660721,-0.000870601655167515,0
17190,42.17,4.6387,11132.88,-5400000,0.5,0.7,0.0108965199358413,1.99111455381358,0.0108965199358413,1.99111455381358,-0.000870986729094008,0
