Scan,Value,MaxReal,DominantFrequencyHz,TorsionSigma,TorsionDampingRatio,Stable
beta_i,-49,2318.51013578028,875.516682856418,0.159445207471335,-0.0126490313085496,0
beta_i,-48,2274.61313892359,872.450298996229,0.159493612763203,-0.0126527596069379,0
beta_i,-47,2229.94184777034,869.274054854419,0.159545090799021,-0.012656725443127,0
beta_i,-46,2184.47395390799,865.98213059927,0.159599906930393,-0.0126609493559556,0
beta_i,-45,2138.18644439585,862.568316657306,0.159658355825183,-0.0126654541539406,0
beta_i,-44,2091.05559203368,859.025982732853,0.159720765365434,-0.0126702652169177,0
beta_i,-43,2043.05694785187,855.348043978542,0.159787501383102,-0.0126754108626616,0
beta_i,-42,1994.16533624893,851.526924005383,0.159858973003207,-0.0126809227601763,0
beta_i,-41,1944.35485323066,847.554514390603,0.159935638966086,-0.0126868364189734,0
beta_i,-40,1893.59886828745,843.422130280717,0.160018014993525,-0.0126931917587783,0
beta_i,-39,1841.87003043179,839.120461643516,0.160106682597008,-0.0127000337908596,0
beta_i,-38,1789.14027905154,834.63951964489,0.160202299416159,-0.0127074134175873,0
beta_i,-37,1735.38086023179,829.968577552987,0.160305611484474,-0.0127153883806708,0
beta_i,-36,1680.56234928649,825.096105472249,0.16041746799459,-0.0127240244026059,0
beta_i,-35,1624.65468025974,820.009698095763,0.160538838882547,-0.0127333965455841,0
beta_i,-34,1567.62718324322,814.695994513867,0.160670836168413,-0.012743590860411,0
beta_i,-33,1509.44863038844,809.140588956946,0.160814739698766,-0.0127547063747337,0
beta_i,-32,1450.08729150075,803.327931105031,0.160972028602769,-0.0127668575220147,0
beta_i,-31,1389.51100015945,797.241214358867,0.161144420015372,-0.0127801771306499,0
beta_i,-30,1327.68723134851,790.86225009237,0.161333916442719,-0.0127948200781786,0
beta_i,-29,1264.5831914891,784.171325506256,0.161542865165518,-0.0128109678730517,0
beta_i,-28,1265.90048982096,2437.64878425038,0.161774032074959,-0.0128288343458859,0
beta_i,-27,1270.09534903487,2430.87190787283,0.162030695142467,-0.0128486728508261,0
beta_i,-26,1275.02117762489,2424.06353576475,0.162316762949348,-0.0128707853909117,0
beta_i,-25,1280.69847990821,2417.22715420075,0.162636926825859,-0.0128955343234605,0
beta_i,-24,1287.14717762166,2410.3665378789,0.162996857671236,-0.0129233574900153,0
beta_i,-23,1294.38644491573,2403.48575507704,0.163403463272385,-0.0129547879783138,0
beta_i,-22,1302.43453116654,2396.58917044697,0.163865228205732,-0.0129904801980309,0
beta_i,-21,1311.30857267476,2389.68144505654,0.16439266842601,-0.0130312447101093,0
beta_i,-20,1321.02439477464,2382.76753327436,0.164998946375763,-0.0130780952833412,0
beta_i,-19,1331.59630635181,2375.8526761135,0.165700715090453,-0.0131323133526455,0
beta_i,-18,1343.03688931796,2368.94239066463,0.166519293325677,-0.0131955375594938,0
beta_i,-17,1355.35678610968,2362.04245529351,0.167482326741073,-0.0132698899855884,0
beta_i,-16,1368.56448880098,2355.15889033485,0.168626175411921,-0.0133581569629104,0
beta_i,-15,1382.66613394747,2348.29793410072,0.169999402241003,-0.0134640520848923,0
beta_i,-14,1397.66530764128,2341.46601411316,0.171667954156034,-0.0135926045076012,0
beta_i,-13,1413.56286563703,2334.66971359895,0.17372295721263,-0.0137507381279824,0
beta_i,-12,1430.35677358126,2327.9157334152,0.176292501109208,-0.0139481354841183,0
beta_i,-11,1448.0419723729,2321.21084972642,0.17955910227118,-0.0141984872741313,0
beta_i,-10,1466.61027355766,2314.56186791232,0.183783138504904,-0.0145210740439345,0
beta_i,-9,1486.050289231,2307.97557333951,0.189321041188425,-0.0149415998657834,0
beta_i,-8,1506.3474003477,2301.45867978191,0.196559553501795,-0.0154855359939647,0
beta_i,-7,1527.48376649365,2295.01777640855,0.205282030529582,-0.0161243563682636,0
beta_i,-6,1549.43837915689,2288.65927436064,0.210198797126329,-0.0164155922962701,0
beta_i,-5,1572.18715935615,2282.38935401981,0.168069565541079,-0.0129606220161929,0
beta_i,-4,1595.70309919022,2276.21391409803,-0.226195504472765,0.0170115843056565,0
beta_i,-3,1619.95644552272,2270.13852366941,-0.232475286060829,0.0188302041028565,0
beta_i,-2,1644.91492269322,2264.16837820968,-0.0628528470223256,0.00506239504120954,0
beta_i,-1,1670.54398993309,2258.3082606034,-0.00445913635084383,0.000358278315816157,0
beta_i,0,1696.8071280506,2252.56250793548,0.021135425478678,-0.0016963005685957,0
beta_i,1,1723.66614914739,2246.93498470904,0.0318219769161967,-0.00255347431880274,0
beta_i,2,1751.08152249933,2241.42906292728,0.0331384797055081,-0.00266096104758987,0
beta_i,3,1779.01270943391,2236.04760926625,0.0268724320052243,-0.00216224335858832,0
beta_i,4,1807.4185000607,2230.79297934595,0.0172173005462222,-0.00139231576616926,0
beta_i,5,1836.25734493667,2225.66701890389,0.0514597991335321,-0.00421447216516881,0
beta_i,6,1865.48767532213,2220.67107148646,0.446597760947172,-0.0373032278062836,0
beta_i,7,1895.06820638008,2215.80599211507,0.460896848818237,-0.0363236885949844,0
beta_i,8,1924.95821858997,2211.07216625778,0.302157772555525,-0.02386125488838,0
beta_i,9,1955.11781362752,2206.46953334484,0.246712127450474,-0.0195118992860277,0
beta_i,10,1985.5081419651,2201.99761401719,0.219452378391792,-0.0173723846635053,0
beta_i,11,2016.09160051597,2197.65554027291,0.203638669997257,-0.0161305489362967,0
beta_i,12,2046.83199954202,2193.44208769504,0.193498598299613,-0.0153339023565512,0
beta_i,13,2077.69469896291,2189.35570897796,0.186542313122391,-0.0147871871498458,0
beta_i,14,2108.64671491087,2185.39456803575,0.181531640284413,-0.0143932614133368,0
beta_i,15,2139.65679803012,2181.55657404653,0.177786464889074,-0.014098745764558,0
beta_i,16,2170.69548545452,2177.83941487756,0.174904634131996,-0.0138720666983916,0
beta_i,17,2201.73512878248,2174.24058942046,0.172634430406908,-0.0136934561910334,0
beta_i,18,2257.69275247105,25.2959205036287,0.170810993519017,-0.013549964376102,0
beta_i,19,2326.72905454156,25.1033898328297,0.169322282777966,-0.013432788657531,0
beta_i,20,2393.07066132361,24.9251886211775,0.168089775417104,-0.0133357587537672,0
beta_i,21,2456.93614608827,24.7595824227721,0.167056988513231,-0.0132544355921148,0
beta_i,22,2518.51753496117,24.6051210499496,0.166182376420397,-0.0131855535979221,0
beta_i,23,2577.98453078542,24.4605807929385,0.165434783439452,-0.0131266635649108,0
beta_i,24,2635.48791782702,24.3249204660629,0.164790445710976,-0.0130758971588674,0
beta_i,25,2691.1623324768,24.1972475167556,0.164230964039997,-0.0130318076646424,0
beta_i,26,2745.1285378199,24.076791572224,0.163741901237916,-0.0129932597813044,0
beta_i,27,2797.49530596447,23.9628835553694,0.16331179259158,-0.0129593518672683,0
beta_i,28,2848.36098731069,23.8549390349345,0.16293143498724,-0.0129293600760901,0
beta_i,29,2897.81482779519,23.752444822652,0.162593368065261,-0.0129026975790443,0
beta_i,30,2945.93808165255,23.6549480919162,0.162291489942852,-0.0128788843614542,0
beta_i,31,2992.80495693235,23.5620474754659,0.162020768958595,-0.0128575245641387,0
beta_i,32,3038.48342338277,23.4733857242879,0.161777024559907,-0.0128382892588212,0
beta_i,33,3083.03590625712,23.3886436158781,0.161556759194523,-0.0128209032320378,0
beta_i,34,3126.5198850156,23.3075348668316,0.161357027956408,-0.0128051347364036,0
beta_i,35,3168.98841229836,23.2298018579036,0.161175336400402,-0.0127907874561331,0
beta_i,36,3210.49056571465,23.155212020061,0.161009559890557,-0.0127776941652853,0
beta_i,37,3251.07184268317,23.083554767967,0.160857879368563,-0.0127657116767537,0
beta_i,38,3290.77450681074,23.0146388813686,0.16071872979771,-0.0127547167880001,0
beta_i,39,3329.63789287104,22.9482902595886,0.160590758719737,-0.0127446030215395,0
beta_i,40,3367.6986761998,22.8843499892556,0.160472792132437,-0.0127352779414206,0
beta_i,41,3404.99111142234,22.8226726719768,0.16036380701031,-0.0127266609916969,0
beta_i,42,3441.54724467935,22.7631249735528,0.160262908488904,-0.0127186817018593,0
beta_i,43,3477.39710279569,22.7055843596796,0.160169310874841,-0.0127112781930587,0
beta_i,44,3512.56886237132,22.6499379917713,0.160082322110239,-0.0127043959559033,0
beta_i,45,3547.08900135106,22.5960817565556,0.160001330561742,-0.0126979868111664,0
beta_i,46,3580.98243517916,22.5439194136015,0.159925794096951,-0.0126920080503528,0
beta_i,47,3614.2726394299,22.4933618425921,0.159855230644603,-0.0126864216930269,0
beta_i,48,3646.98176050112,22.444326377077,0.159789210562957,-0.0126811938862306,0
beta_i,49,3679.13071574197,22.3967362134651,0.159727349742675,-0.0126762943618709,0
beta_i,50,3710.73928423094,22.3505198838036,0.159669303979856,-0.0126716959938419,0
beta_i,51,3741.82618921911,22.3056107878774,0.159614764111511,-0.0126673744152281,0
beta_i,52,3772.4091731585,22.2619467735779,0.159563451789587,-0.0126633076857147,0
beta_i,53,3802.50506612441,22.2194697588887,0.159515115834182,-0.0126594760045649,0
beta_i,54,3832.1298482878,22.1781253960705,0.159469529140429,-0.0126558614671467,0
beta_i,55,3861.29870707767,22.1378627672888,0.159426485885145,-0.012652447845112,0
beta_i,56,3890.02608957737,22.0986341093112,0.159385799289686,-0.0126492204102053,0
beta_i,57,3918.32575059767,22.0603945672974,0.159347299457651,-0.0126461657640812,0
beta_i,58,3946.21079687934,22.0231019688808,0.159310831530408,-0.0126432716931503,0
beta_i,59,3973.69372778913,21.9867166220392,0.159276254192597,-0.0126405270508244,0
beta_i,60,4000.78647282581,21.9512011295591,0.159243438291977,-0.0126379216488688,0
beta_i,61,4027.50042625548,21.9165202202331,0.159212265466682,-0.0126354461493781,0
beta_i,62,4053.84647912192,21.8826405970127,0.159182627259998,-0.0126330919949573,0
beta_i,63,4079.83504887607,21.8495307951308,0.159154423952901,-0.012630851316911,0
beta_i,64,4105.47610683378,21.817161055918,0.159127563923161,-0.0126287168846231,0
beta_i,65,4130.77920365922,21.7855032079326,0.159101962668629,-0.0126266820287981,0
beta_i,66,4155.753493022,21.7545305603914,0.159077542330432,-0.0126247406037544,0
beta_i,67,4180.40775360661,21.7242178044656,0.159054230946314,-0.0126228869286954,0
beta_i,68,4204.75040960678,21.6945409213991,0.159031962005276,-0.0126211157526099,0
beta_i,69,4228.78954981923,21.6654771005347,0.159010673892986,-0.0126194222105852,0
beta_i,70,4252.53294544601,21.6370046612533,0.158990309519342,-0.0126178017944403,0
beta_i,71,4275.98806674451,21.6091029820675,0.158970815875187,-0.012616250317842,0
beta_i,72,4299.16209857037,21.5817524349338,0.158952143759425,-0.0126147638947441,0
beta_i,73,4322.06195492409,21.5549343241942,0.158934247357591,-0.0126133389062565,0
beta_i,74,4344.69429258029,21.5286308310066,0.158917084030988,-0.0126119719839708,0
beta_i,75,4367.065523852,21.5028249604191,0.158900614056896,-0.012610659989491,0
beta_i,76,4389.18182857987,21.477500493328,0.158884800349668,-0.0126093999924941,0
beta_i,77,4411.04916536667,21.4526419417213,0.158869608282006,-0.0126081892565989,0
beta_i,78,4432.67328216415,21.4282345058631,0.158855005540492,-0.0126070252279557,0
beta_i,79,4454.05972620251,21.4042640364058,0.158840961804005,-0.0126059055100137,0
beta_i,80,4475.21385334778,21.3807169977342,0.158827448725028,-0.0126048278619194,0
beta_i,81,4496.14083691383,21.3575804342637,0.158814439745139,-0.0126037901840226,0
beta_i,82,4516.84567597273,21.3348419381875,0.158801909963929,-0.0126027905075235,0
beta_i,83,4537.33320318448,21.3124896208373,0.158789835956927,-0.0126018269801812,0
beta_i,84,4557.60809219256,21.2905120848914,0.158778195757753,-0.0126008978648063,0
beta_i,85,4577.67486461535,21.2688983981949,0.158766968686036,-0.0126000015257737,0
beta_i,86,4597.53789663954,21.2476380700482,0.158756135305891,-0.0125991364256987,0
beta_i,87,4617.20142527035,21.2267210281936,0.158745677304221,-0.0125983011158584,0
beta_i,88,4636.66955424877,21.2061375977451,0.15873557741586,-0.0125974942302885,0
beta_i,89,4655.94625963357,21.1858784816195,0.158725819369777,-0.0125967144815315,0
beta_i,90,4675.03539511795,21.1659347406205,0.158716387823177,-0.0125959606554382,0
beta_i,91,4693.94069705657,21.1462977775013,0.158707268264911,-0.0125952316035666,0
beta_i,92,4712.66578923011,21.1269593190654,0.158698446982461,-0.0125945262405497,0
beta_i,93,4731.21418738422,21.1079114012759,0.158689911015678,-0.0125938435404801,0
beta_i,94,4749.58930352311,21.0891463542374,0.158681648151421,-0.0125931825364084,0
beta_i,95,4767.79445000169,21.0706567885125,0.158673646739959,-0.0125925423059928,0
beta_i,96,4785.83284341493,21.0524355820986,0.158665895799866,-0.0125919219796368,0
beta_i,97,4803.7076082867,21.0344758680849,0.158658384910468,-0.0125913207320897,0
beta_i,98,4821.4217806016,21.016771022853,0.158651104203088,-0.0125907377817065,0
beta_i,99,4838.97831114485,20.9993146556261,0.158644044292386,-0.0125901723850615,0
beta_i,100,4856.38006870367,20.982100597184,0.158637196272204,-0.0125896238366121,0
td_scale,0.001,0.0305324933453464,1.9834749122352,0.0305324933453464,-0.00244993401598102,0
td_scale,0.00107460782832132,0.0305324888020697,1.98347491348917,0.0305324888020697,-0.00244993364988082,0
td_scale,0.00115478198468946,0.0305324876112307,1.98347491310846,0.0305324876112307,-0.00244993355479846,0
td_scale,0.00124093776075172,0.0305324920364711,1.983474911786,0.0305324920364711,-0.00244993391151205,0
td_scale,0.00133352143216332,0.0305324953396464,1.98347491178672,0.0305324953396464,-0.00244993417655708,0
td_scale,0.00143301257023696,0.0305324933453821,1.983474911683,0.0305324933453821,-0.00244993401666594,0
td_scale,0.00153992652605949,0.0305324948109579,1.983474911181,0.0305324948109579,-0.00244993413488342,0
td_scale,0.00165481709994318,0.0305324917776096,1.9834749107809,0.0305324917776096,-0.00244993389198253,0
td_scale,0.00177827941003892,0.0305324924380279,1.98347491014916,0.0305324924380279,-0.00244993394575463,0
td_scale,0.00191095297497044,0.030532493373806,1.98347490983954,0.030532493373806,-0.00244993402122365,0
td_scale,0.00205352502645715,0.03053249425377,1.98347490904388,0.03053249425377,-0.0024499340928145,0
td_scale,0.00220673406908459,0.0305324924874355,1.9834749086623,0.0305324924874355,-0.00244993395155559,0
td_scale,0.00237137370566166,0.0305324930286623,1.98347490836019,0.0305324930286623,-0.00244993399535665,0
td_scale,0.00254829674797935,0.0305324914104457,1.98347490730692,0.0305324914104457,-0.00244993386681233,0
td_scale,0.00273841963426436,0.0305324929768574,1.98347490675338,0.0305324929768574,-0.00244993399318452,0
td_scale,0.00294272717620928,0.0305324898845134,1.98347490562137,0.0305324898845134,-0.00244993374645385,0
td_scale,0.00316227766016838,0.0305324904300004,1.98347490477009,0.0305324904300004,-0.00244993379127507,0
td_scale,0.00339820832894256,0.0305324887196063,1.98347490408516,0.0305324887196063,-0.0024499336548795,0
td_scale,0.00365174127254838,0.0305324879036082,1.98347490312304,0.0305324879036082,-0.00244993359059239,0
td_scale,0.00392418975848454,0.0305324883832053,1.98347490211807,0.0305324883832053,-0.00244993363031644,0
td_scale,0.00421696503428582,0.0305324867551905,1.98347490091033,0.0305324867551905,-0.00244993350117671,0
td_scale,0.00453158363760082,0.0305324872921628,1.98347489974658,0.0305324872921628,-0.00244993354570066,0
td_scale,0.00486967525165863,0.0305324856074217,1.98347489837006,0.0305324856074217,-0.00244993341221769,0
td_scale,0.00523299114681495,0.0305324843636054,1.98347489704803,0.0305324843636054,-0.00244993331404713,0
td_scale,0.00562341325190349,0.0305324831065292,1.98347489536176,0.0305324831065292,-0.00244993321526248,0
td_scale,0.00604296390238133,0.0305324818455092,1.98347489378402,0.0305324818455092,-0.00244993311602733,0
td_scale,0.00649381631576211,0.0305324814549492,1.98347489227322,0.0305324814549492,-0.00244993308655499,0
td_scale,0.00697830584859866,0.0305324802617588,1.98347489028407,0.0305324802617588,-0.00244993299327062,0
td_scale,0.00749894209332456,0.0305324798151475,1.98347488830024,0.0305324798151475,-0.00244993295988501,0
td_scale,0.00805842187761482,0.0305324786306561,1.98347488633667,0.0305324786306561,-0.00244993286726706,0
td_scale,0.00865964323360065,0.0305324760473194,1.9834748839281,0.0305324760473194,-0.00244993266295576,0
td_scale,0.00930572040929699,0.0305324750991796,1.98347488137244,0.0305324750991796,-0.00244993259003394,0
td_scale,0.01,0.0305324744243846,1.98347487869251,0.0305324744243846,-0.00244993253919872,0
td_scale,0.0107460782832132,0.0305324726058662,1.98347487596322,0.0305324726058662,-0.0024499323966524,0
td_scale,0.0115478198468946,0.030532470591657,1.98347487285508,0.030532470591657,-0.00244993223887184,0
td_scale,0.0124093776075172,0.0305324685388262,1.98347486948854,0.0305324685388262,-0.00244993207831145,0
td_scale,0.0133352143216332,0.0305324662890248,1.98347486600604,0.0305324662890248,-0.00244993190208943,0
td_scale,0.0143301257023696,0.0305324634674025,1.98347486217314,0.0305324634674025,-0.00244993168041745,0
td_scale,0.0153992652605949,0.0305324611421129,1.98347485817278,0.0305324611421129,-0.00244993149877791,0
td_scale,0.0165481709994318,0.0305324592155902,1.98347485365234,0.0305324592155902,-0.00244993134977772,0
td_scale,0.0177827941003892,0.0305324562221181,1.98347484900117,0.0305324562221181,-0.00244993111532724,0
td_scale,0.0191095297497044,0.030532452483586,1.98347484397018,0.030532452483586,-0.00244993082156249,0
td_scale,0.0205352502645715,0.0305324499946784,1.98347483843683,0.0305324499946784,-0.00244993062868777,0
td_scale,0.0220673406908459,0.0305324467473671,1.98347483261575,0.0305324467473671,-0.00244993037531434,0
td_scale,0.0237137370566166,0.0305324422077841,1.98347482631737,0.0305324422077841,-0.0024499300188389,0
td_scale,0.0254829674797935,0.0305324378998688,1.98347481954563,0.0305324378998688,-0.00244992968153709,0
td_scale,0.0273841963426436,0.0305324334488157,1.98347481225831,0.0305324334488157,-0.00244992933338675,0
td_scale,0.0294272717620928,0.0305324290902654,1.98347480446272,0.0305324290902654,-0.00244992899328662,0
td_scale,0.0316227766016838,0.0305324239248803,1.98347479604188,0.0305324239248803,-0.00244992858921855,0
td_scale,0.0339820832894256,0.0305324187270157,1.98347478706045,0.0305324187270157,-0.00244992818323675,0
td_scale,0.0365174127254838,0.0305324126593933,1.98347477732983,0.0305324126593933,-0.00244992770839117,0
td_scale,0.0392418975848454,0.0305324067086466,1.98347476687966,0.0305324067086466,-0.00244992724381242,0
td_scale,0.0421696503428582,0.0305324000711227,1.98347475570826,0.0305324000711227,-0.00244992672501768,0
td_scale,0.0453158363760082,0.0305323926045948,1.98347474363521,0.0305323926045948,-0.00244992614081754,0
td_scale,0.0486967525165863,0.0305323849639341,1.98347473072075,0.0305323849639341,-0.00244992554368431,0
td_scale,0.0523299114681495,0.0305323768751524,1.9834747168193,0.0305323768751524,-0.00244992491181304,0
td_scale,0.0562341325190349,0.0305323680134597,1.98347470187979,0.0305323680134597,-0.00244992421920574,0
td_scale,0.0604296390238133,0.0305323584005435,1.98347468583166,0.0305323584005435,-0.00244992346768978,0
td_scale,0.0649381631576211,0.0305323480212161,1.98347466860605,0.0305323480212161,-0.00244992265613153,0
td_scale,0.0697830584859866,0.0305323370732491,1.98347465000156,0.0305323370732491,-0.00244992180064891,0
td_scale,0.0749894209332456,0.0305323249346368,1.98347463012004,0.0305323249346368,-0.00244992085120653,0
td_scale,0.0805842187761482,0.030532312622948,1.98347460873606,0.030532312622948,-0.0024499198897323,0
td_scale,0.0865964323360065,0.0305322985923593,1.98347458569479,0.0305322985923593,-0.00244991879238094,0
td_scale,0.0930572040929699,0.0305322836798145,1.98347456098456,0.0305322836798145,-0.00244991762632306,0
td_scale,0.1,0.0305322679128983,1.98347453443375,0.0305322679128983,-0.00244991639398399,0
td_scale,0.107460782832132,0.0305322508260606,1.98347450583442,0.0305322508260606,-0.00244991505826496,0
td_scale,0.115478198468946,0.0305322326577977,1.98347447514178,0.0305322326577977,-0.00244991363835815,0
td_scale,0.124093776075172,0.0305322127758043,1.98347444219061,0.0305322127758043,-0.00244991208373161,0
td_scale,0.133352143216332,0.030532191658022,1.9834744067336,0.030532191658022,-0.00244991043304073,0
td_scale,0.143301257023696,0.0305321691151355,1.98347436863748,0.0305321691151355,-0.00244990867125945,0
td_scale,0.153992652605949,0.0305321446952003,1.98347432772945,0.0305321446952003,-0.0024499067623373,0
td_scale,0.165481709994318,0.0305321186806589,1.98347428377541,0.0305321186806589,-0.00244990472922653,0
td_scale,0.177827941003892,0.0305320907050881,1.98347423652632,0.0305320907050881,-0.00244990254283301,0
td_scale,0.191095297497044,0.0305320604183204,1.98347418571779,0.0305320604183204,-0.00244990017538591,0
td_scale,0.205352502645715,0.0305320280108599,1.98347413114958,0.0305320280108599,-0.00244989764241856,0
td_scale,0.220673406908459,0.0305319933534771,1.98347407249957,0.0305319933534771,-0.00244989493395943,0
td_scale,0.237137370566166,0.0305319557291386,1.9834740094252,0.0305319557291386,-0.002449891992897,0
td_scale,0.254829674797935,0.0305319155850543,1.98347394170026,0.0305319155850543,-0.00244988885539465,0
td_scale,0.273841963426436,0.0305318727202115,1.98347386891973,0.0305318727202115,-0.0024498855058234,0
td_scale,0.294272717620928,0.0305318262532079,1.98347379069167,0.0305318262532079,-0.00244988187394375,0
td_scale,0.316227766016838,0.0305317767239588,1.98347370664313,0.0305317767239588,-0.00244987800353898,0
td_scale,0.339820832894256,0.0305317233793994,1.98347361629454,0.0305317233793994,-0.00244987383477559,0
td_scale,0.365174127254838,0.0305316661253772,1.98347351919982,0.0305316661253772,-0.00244986936064971,0
td_scale,0.392418975848454,0.0305316047142921,1.98347341485741,0.0305316047142921,-0.00244986456191333,0
td_scale,0.421696503428582,0.0305315386951963,1.98347330273322,0.0305315386951963,-0.00244985940304207,0
td_scale,0.453158363760082,0.0305314679239956,1.98347318225346,0.0305314679239956,-0.00244985387318243,0
td_scale,0.486967525165863,0.030531391980251,1.98347305273052,0.030531391980251,-0.00244984793944758,0
td_scale,0.523299114681495,0.0305313105902911,1.9834729135579,0.0305313105902911,-0.00244984158062714,0
td_scale,0.562341325190349,0.0305312229852461,1.98347276401592,0.0305312229852461,-0.00244983473591583,0
td_scale,0.604296390238133,259.329855992276,2575.20428614792,0.0305311291667435,-0.00244982740647815,0
td_scale,0.649381631576211,613.128140599845,2536.09210835385,0.0305310285349865,-0.0024498195451576,0
td_scale,0.697830584859866,913.833842717839,2492.89240126731,0.0305309206276849,-0.0024498111160114,0
td_scale,0.749894209332456,1164.2167552465,2446.74114797135,0.0305308048416614,-0.00244980207178852,0
td_scale,0.805842187761482,1367.13850566608,2398.54099905392,0.0305306807320065,-0.00244979237809594,0
td_scale,0.865964323360065,1525.3973906312,2349.00650989138,0.030530547606529,-0.00244978198078774,0
td_scale,0.930572040929699,1641.63027654791,2298.69864482785,0.0305304050794966,-0.00244977085032483,0
td_scale,1,1718.24855511334,2248.05086192629,0.0305302522952107,-0.00244975891973833,0
td_scale,1.07460782832132,1757.39376631689,2197.3883690777,0.0305300884390111,-0.00244974612530852,0
td_scale,1.15478198468946,1760.90348799452,2146.94152119051,0.0305299131192711,-0.00244973243748226,0
td_scale,1.24093776075172,1730.28107465474,2096.85374187762,0.0305297253131622,-0.00244971777611765,0
td_scale,1.33352143216332,1666.66481921228,2047.18370394066,0.0305295243277679,-0.00244970208782222,0
td_scale,1.43301257023696,1570.79399411799,1997.90064762463,0.0305293089911401,-0.00244968528077702,0
td_scale,1.53992652605949,1442.97233126129,1948.87042515743,0.0305290788837919,-0.00244966732384111,0
td_scale,1.65481709994318,1283.1297573699,1847.35005029139,0.0305288327327058,-0.00244964811748319,0
td_scale,1.77827941003892,1122.71905165677,1801.11427388054,0.0305285695578379,-0.00244962758591074,0
td_scale,1.91095297497044,929.969699769249,1754.10636901057,0.0305282883281743,-0.00244960564948978,0
td_scale,2.05352502645715,703.582077702124,1705.50402384937,0.0305279879912248,-0.00244958222704654,0
td_scale,2.20673406908459,442.582534370363,1653.99268116409,0.0305276673260317,-0.00244955722415132,0
td_scale,2.37137370566166,148.213315001363,1597.52157047055,0.030527325300467,-0.00244953056180028,0
td_scale,2.54829674797935,0.0305269603540153,1.98346513959403,0.0305269603540153,-0.00244950211889643,0
td_scale,2.73841963426436,0.0305265716523401,1.98346440798387,0.0305265716523401,-0.00244947183291494,0
td_scale,2.94272717620928,0.030526157608127,1.98346362147397,0.030526157608127,-0.0024494395812179,0
td_scale,3.16227766016838,0.0305257170313605,1.98346277590816,0.0305257170313605,-0.00244940527344563,0
td_scale,3.39820832894256,0.0305252486404757,1.98346186681873,0.0305252486404757,-0.00244936881227645,0
td_scale,3.65174127254838,0.0305247511357607,1.98346088939877,0.0305247511357607,-0.00244933009935055,0
td_scale,3.92418975848454,0.0305242232296342,1.98345983847675,0.0305242232296342,-0.00244928903773065,0
td_scale,4.21696503428582,0.0305236637449712,1.98345870848216,0.0305236637449712,-0.00244924553983411,0
td_scale,4.53158363760082,0.0305230715198825,1.98345749340935,0.0305230715198825,-0.00244919951983688,0
td_scale,4.86967525165863,0.0305224455630236,1.98345618679877,0.0305224455630236,-0.00244915090615854,0
td_scale,5.23299114681495,0.0305217849446782,1.98345478167738,0.0305217849446782,-0.0024490996327963,0
td_scale,5.62341325190349,0.030521089032099,1.98345327054413,0.030521089032099,-0.00244904565822662,0
td_scale,6.04296390238133,0.0305203573660077,1.98345164531899,0.0305203573660077,-0.00244898895555828,0
td_scale,6.49381631576211,0.0305195898138416,1.98344989726652,0.0305195898138416,-0.0024489295249233,0
td_scale,6.97830584859866,0.0305187866642006,1.98344801699599,0.0305187866642006,-0.00244886740105514,0
td_scale,7.49894209332456,0.0305179486538728,1.98344599436227,0.0305179486538728,-0.00244880265557954,0
td_scale,8.05842187761482,0.0305170771802288,1.98344381843418,0.0305170771802288,-0.00244873541409637,0
td_scale,8.65964323360065,0.0305161743585617,1.98344147741445,0.0305161743585617,-0.00244866586087954,0
td_scale,9.30572040929699,0.0305152431658912,1.98343895856893,0.0305152431658912,-0.00244859425050357,0
td_scale,10,0.0305142876919685,1.9834362481582,0.0305142876919685,-0.00244852092806933,0
td_scale,10.7460782832132,0.0305133133353674,1.98343333133782,0.0305133133353674,-0.00244844634506237,0
td_scale,11.5478198468946,0.0305123270233494,1.98343019208499,0.0305123270233494,-0.00244837107708666,0
td_scale,12.4093776075172,0.0305113375993916,1.98342681308618,0.0305113375993916,-0.00244829585510043,0
td_scale,13.3352143216332,0.0305103561509931,1.98342317563537,0.0305103561509931,-0.00244822159184737,0
td_scale,14.3301257023696,0.0305093963737655,1.98341925950413,0.0305093963737655,-0.00244814941123479,0
td_scale,15.3992652605949,24.5004966448773,2597.33970217631,0.0305084752420717,-0.00244808070227598,0
td_scale,16.5481709994318,81.4840201643251,2596.30400631244,0.0305076133770061,-0.00244801714885253,0
td_scale,17.7827941003892,134.308755452616,2595.24322548264,0.0305068359798856,-0.00244796080475474,0
td_scale,19.1095297497044,183.296731948003,2594.17210552487,0.0305061735479808,-0.00244791415135399,0
td_scale,20.5352502645715,228.741842062028,2593.10259703565,0.0305056628394124,-0.00244788017527841,0
td_scale,22.0673406908459,270.912862677435,2592.04429906814,0.030505348122993,-0.00244786246892408,0
td_scale,23.7137370566166,310.056055085839,2591.00483459451,0.0305052824609776,-0.00244786533369668,0
td_scale,25.4829674797935,346.397418003743,2589.99016864322,0.0305055293636114,-0.00244789391307591,0
td_scale,27.3841963426436,380.144652580064,2589.00487812131,0.0305061647515962,-0.00244795435041048,0
td_scale,29.4272717620928,411.488886330042,2588.05238079677,0.0305072790735109,-0.00244805395924737,0
td_scale,31.6227766016838,440.606193722169,2587.13512967523,0.0305089802088978,-0.00244820145661253,0
td_scale,33.9820832894256,467.6589439959,2586.25477799007,0.0305113963952078,-0.00244840719840582,0
td_scale,36.5174127254838,492.797001189503,2585.41231919608,0.0305146801633497,-0.00244868349562784,0
